sale_id,date,product_id,store_id,quantity_sold,selling_price,product_name,category,cost_price,store_name,city,revenue
196,2026-06-07,101,3,26,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Irving,Irving,1625.0
286,2026-06-07,101,4,29,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,1812.5
376,2026-06-07,101,5,33,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Chicago,Chicago,1938.75
34,2026-06-07,104,1,18,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Dallas,Dallas,1353.42
124,2026-06-07,104,2,12,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Plano,Plano,902.28
214,2026-06-07,104,3,14,79.99,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Irving,Irving,1119.86
304,2026-06-07,104,4,11,79.99,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,879.89
394,2026-06-07,104,5,15,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Chicago,Chicago,1127.85
52,2026-06-07,201,1,24,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Dallas,Dallas,789.36
142,2026-06-07,201,2,18,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Plano,Plano,592.02
232,2026-06-07,201,3,17,34.99,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Irving,Irving,594.83
322,2026-06-07,201,4,12,34.99,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,419.88
412,2026-06-07,201,5,21,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Chicago,Chicago,690.69
70,2026-06-07,301,1,13,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Dallas,Dallas,1069.25
160,2026-06-07,301,2,10,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Plano,Plano,822.5
250,2026-06-07,301,3,12,87.5,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Irving,Irving,1050.0
340,2026-06-07,301,4,7,87.5,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,612.5
430,2026-06-07,301,5,13,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Chicago,Chicago,1069.25
88,2026-06-07,404,1,12,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Dallas,Dallas,992.64
178,2026-06-07,404,2,13,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Plano,Plano,1075.36
268,2026-06-07,404,3,14,88.0,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Irving,Irving,1232.0
358,2026-06-07,404,4,10,88.0,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,880.0
448,2026-06-07,404,5,160,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Chicago,Chicago,13235.2
17,2026-06-08,101,1,34,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Dallas,Dallas,1997.5
107,2026-06-08,101,2,35,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Plano,Plano,2056.25
197,2026-06-08,101,3,31,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Irving,Irving,1937.5
287,2026-06-08,101,4,26,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,1625.0
377,2026-06-08,101,5,37,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Chicago,Chicago,2173.75
35,2026-06-08,104,1,18,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Dallas,Dallas,1353.42
125,2026-06-08,104,2,18,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Plano,Plano,1353.42
215,2026-06-08,104,3,10,79.99,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Irving,Irving,799.9
305,2026-06-08,104,4,9,79.99,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,719.91
395,2026-06-08,104,5,18,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Chicago,Chicago,1353.42
53,2026-06-08,201,1,23,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Dallas,Dallas,756.47
143,2026-06-08,201,2,21,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Plano,Plano,690.69
233,2026-06-08,201,3,17,34.99,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Irving,Irving,594.83
323,2026-06-08,201,4,12,34.99,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,419.88
413,2026-06-08,201,5,19,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Chicago,Chicago,624.91
71,2026-06-08,301,1,11,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Dallas,Dallas,904.75
161,2026-06-08,301,2,11,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Plano,Plano,904.75
251,2026-06-08,301,3,8,87.5,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Irving,Irving,700.0
341,2026-06-08,301,4,10,87.5,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,875.0
431,2026-06-08,301,5,13,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Chicago,Chicago,1069.25
89,2026-06-08,404,1,10,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Dallas,Dallas,827.2
179,2026-06-08,404,2,9,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Plano,Plano,744.48
269,2026-06-08,404,3,10,88.0,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Irving,Irving,880.0
359,2026-06-08,404,4,7,88.0,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,616.0
449,2026-06-08,404,5,15,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Chicago,Chicago,1240.8
18,2026-06-09,101,1,35,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Dallas,Dallas,2056.25
108,2026-06-09,101,2,33,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Plano,Plano,1938.75
198,2026-06-09,101,3,31,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Irving,Irving,1937.5
288,2026-06-09,101,4,23,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,1437.5
378,2026-06-09,101,5,38,58.75,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Chicago,Chicago,2232.5
36,2026-06-09,104,1,18,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Dallas,Dallas,1353.42
126,2026-06-09,104,2,14,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Plano,Plano,1052.6599999999999
216,2026-06-09,104,3,10,79.99,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Irving,Irving,799.9
306,2026-06-09,104,4,12,79.99,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,959.8799999999999
396,2026-06-09,104,5,15,75.19,Compostable Takeout Containers Case,Foodservice Disposables,48.0,Mock Distribution Branch - Chicago,Chicago,1127.85
54,2026-06-09,201,1,23,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Dallas,Dallas,756.47
144,2026-06-09,201,2,20,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Plano,Plano,657.8
234,2026-06-09,201,3,20,34.99,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Irving,Irving,699.8000000000001
324,2026-06-09,201,4,12,34.99,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,419.88
414,2026-06-09,201,5,18,32.89,55 Gallon Industrial Trash Bags Case,Janitorial Supplies,19.0,Mock Distribution Branch - Chicago,Chicago,592.02
72,2026-06-09,301,1,15,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Dallas,Dallas,1233.75
162,2026-06-09,301,2,14,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Plano,Plano,1151.5
252,2026-06-09,301,3,10,87.5,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Irving,Irving,875.0
342,2026-06-09,301,4,6,87.5,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,525.0
432,2026-06-09,301,5,9,82.25,Nitrile Gloves Medium Case,Safety and PPE,52.0,Mock Distribution Branch - Chicago,Chicago,740.25
90,2026-06-09,404,1,15,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Dallas,Dallas,1240.8
180,2026-06-09,404,2,15,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Plano,Plano,1240.8
270,2026-06-09,404,3,9,88.0,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Irving,Irving,792.0
360,2026-06-09,404,4,11,88.0,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Eden Prairie,Eden Prairie,968.0
450,2026-06-09,404,5,9,82.72,Pallet Stretch Film Case,Packaging Supplies,52.0,Mock Distribution Branch - Chicago,Chicago,744.48
451,2026-06-12,101,1,1,62.5,12 oz Paper Hot Cups Case,Foodservice Disposables,38.0,Mock Distribution Branch - Dallas,Dallas,62.5
452,2026-06-12,102,1,1,68.0,16 oz Clear Cold Cups Case,Foodservice Disposables,42.0,Mock Distribution Branch - Dallas,Dallas,68.0
