sale_id,date,product_id,store_id,quantity_sold,selling_price
SALE001214,2026-03-15,P117,S1,2,20
SALE001215,2026-03-15,P118,S1,6,180
SALE001216,2026-03-15,P119,S1,4,300
SALE001217,2026-03-15,P120,S1,6,400
SALE001218,2026-03-15,P101,S2,7,60
SALE001219,2026-03-15,P103,S2,2,80
SALE001220,2026-03-15,P104,S2,4,180
SALE001221,2026-03-15,P105,S2,4,90
SALE001222,2026-03-15,P106,S2,1,20
SALE001223,2026-03-15,P107,S2,10,50
SALE001224,2026-03-15,P108,S2,5,40
SALE001225,2026-03-15,P109,S2,5,50
SALE001226,2026-03-15,P110,S2,5,120
SALE001227,2026-03-15,P111,S2,4,250
SALE001228,2026-03-15,P112,S2,4,40
SALE001229,2026-03-15,P113,S2,6,120
SALE001230,2026-03-15,P114,S2,1,30
SALE001231,2026-03-15,P115,S2,7,35
SALE001232,2026-03-15,P116,S2,1,40
SALE001233,2026-03-15,P117,S2,1,20
SALE001234,2026-03-15,P118,S2,3,180
SALE001235,2026-03-15,P119,S2,5,300
SALE001236,2026-03-15,P120,S2,6,400
SALE001237,2026-03-15,P101,S3,7,60
SALE001238,2026-03-15,P104,S3,6,180
SALE001239,2026-03-15,P105,S3,6,90
SALE001240,2026-03-15,P107,S3,7,50
SALE001241,2026-03-15,P108,S3,4,40
SALE001242,2026-03-15,P109,S3,3,50
SALE001243,2026-03-15,P110,S3,3,120
SALE001244,2026-03-15,P111,S3,2,250
SALE001245,2026-03-15,P112,S3,3,40
SALE001246,2026-03-15,P113,S3,3,120
SALE001247,2026-03-15,P115,S3,6,35
SALE001248,2026-03-15,P116,S3,1,40
SALE001249,2026-03-15,P117,S3,2,20
SALE001250,2026-03-15,P118,S3,4,180
SALE001251,2026-03-15,P119,S3,5,300
SALE001252,2026-03-15,P120,S3,5,400
SALE001253,2026-03-16,P101,S1,11,60
SALE001254,2026-03-16,P103,S1,1,80
SALE001255,2026-03-16,P104,S1,7,180
SALE001256,2026-03-16,P105,S1,6,90
SALE001257,2026-03-16,P106,S1,2,20
SALE001258,2026-03-16,P107,S1,10,50
SALE001259,2026-03-16,P108,S1,8,40
SALE001260,2026-03-16,P109,S1,7,50
SALE001261,2026-03-16,P110,S1,7,120
SALE001262,2026-03-16,P111,S1,6,250
SALE001263,2026-03-16,P112,S1,2,40
SALE001264,2026-03-16,P113,S1,4,120
SALE001265,2026-03-16,P115,S1,5,35
SALE001266,2026-03-16,P116,S1,3,40
SALE001267,2026-03-16,P117,S1,2,20
SALE001268,2026-03-16,P118,S1,8,180
SALE001269,2026-03-16,P119,S1,6,300
SALE001270,2026-03-16,P120,S1,6,400
SALE001271,2026-03-16,P101,S2,8,60
SALE001272,2026-03-16,P103,S2,4,80
SALE001273,2026-03-16,P104,S2,6,180
SALE001274,2026-03-16,P105,S2,4,90
SALE001275,2026-03-16,P106,S2,1,20
SALE001276,2026-03-16,P107,S2,9,50
SALE001277,2026-03-16,P108,S2,3,40
SALE001278,2026-03-16,P109,S2,4,50
SALE001279,2026-03-16,P110,S2,3,120
SALE001280,2026-03-16,P111,S2,6,250
SALE001281,2026-03-16,P112,S2,7,40
SALE001282,2026-03-16,P113,S2,3,120
SALE001283,2026-03-16,P115,S2,2,35
SALE001284,2026-03-16,P116,S2,3,40
SALE001285,2026-03-16,P117,S2,2,20
SALE001286,2026-03-16,P118,S2,4,180
SALE001287,2026-03-16,P119,S2,4,300
SALE001288,2026-03-16,P120,S2,5,400
SALE001289,2026-03-16,P101,S3,7,60
SALE001290,2026-03-16,P103,S3,1,80
SALE001291,2026-03-16,P104,S3,4,180
SALE001292,2026-03-16,P105,S3,4,90
SALE001293,2026-03-16,P106,S3,2,20
SALE001294,2026-03-16,P107,S3,8,50
SALE001295,2026-03-16,P108,S3,5,40
SALE001296,2026-03-16,P109,S3,5,50
SALE001297,2026-03-16,P110,S3,3,120
SALE001298,2026-03-16,P111,S3,3,250
SALE001299,2026-03-16,P112,S3,5,40
SALE001300,2026-03-16,P113,S3,5,120
SALE001301,2026-03-16,P114,S3,1,30
SALE001302,2026-03-16,P115,S3,3,35
SALE001303,2026-03-16,P116,S3,1,40
SALE001304,2026-03-16,P117,S3,1,20
SALE001305,2026-03-16,P118,S3,3,180
SALE001306,2026-03-16,P119,S3,4,300
SALE001307,2026-03-16,P120,S3,4,400
SALE001308,2026-03-17,P101,S1,10,60
SALE001309,2026-03-17,P103,S1,2,80
SALE001310,2026-03-17,P104,S1,8,180
SALE001311,2026-03-17,P105,S1,4,90
SALE001312,2026-03-17,P106,S1,2,20
SALE001313,2026-03-17,P107,S1,7,50
SALE001314,2026-03-17,P108,S1,5,40
SALE001315,2026-03-17,P109,S1,5,50
SALE001316,2026-03-17,P110,S1,6,120
SALE001317,2026-03-17,P111,S1,4,250
SALE001318,2026-03-17,P112,S1,4,40
SALE001319,2026-03-17,P113,S1,3,120
SALE001320,2026-03-17,P115,S1,3,35
SALE001321,2026-03-17,P116,S1,3,40
SALE001322,2026-03-17,P117,S1,2,20
SALE001323,2026-03-17,P118,S1,5,180
SALE001324,2026-03-17,P119,S1,5,300
SALE001325,2026-03-17,P120,S1,2,400
SALE001326,2026-03-17,P101,S2,9,60
SALE001327,2026-03-17,P103,S2,1,80
SALE001328,2026-03-17,P104,S2,6,180
SALE001329,2026-03-17,P105,S2,4,90
SALE001330,2026-03-17,P106,S2,2,20
SALE001331,2026-03-17,P107,S2,9,50
SALE001332,2026-03-17,P108,S2,3,40
SALE001333,2026-03-17,P109,S2,4,50
SALE001334,2026-03-17,P110,S2,2,120
SALE001335,2026-03-17,P111,S2,4,250
SALE001336,2026-03-17,P112,S2,4,40
SALE001337,2026-03-17,P113,S2,5,120
SALE001338,2026-03-17,P115,S2,2,35
SALE001339,2026-03-17,P116,S2,3,40
SALE001340,2026-03-17,P117,S2,2,20
SALE001341,2026-03-17,P118,S2,3,180
SALE001342,2026-03-17,P119,S2,6,300
SALE001343,2026-03-17,P120,S2,2,400
SALE001344,2026-03-17,P101,S3,6,60
SALE001345,2026-03-17,P103,S3,3,80
SALE001346,2026-03-17,P104,S3,6,180
SALE001347,2026-03-17,P105,S3,5,90
SALE001348,2026-03-17,P106,S3,1,20
SALE001349,2026-03-17,P107,S3,6,50
SALE001350,2026-03-17,P108,S3,5,40
SALE001351,2026-03-17,P109,S3,2,50
SALE001352,2026-03-17,P110,S3,3,120
SALE001353,2026-03-17,P111,S3,4,250
SALE001354,2026-03-17,P112,S3,2,40
SALE001355,2026-03-17,P113,S3,5,120
SALE001356,2026-03-17,P115,S3,4,35
SALE001357,2026-03-17,P116,S3,1,40
SALE001358,2026-03-17,P117,S3,1,20
SALE001359,2026-03-17,P118,S3,4,180
SALE001360,2026-03-17,P119,S3,5,300
SALE001361,2026-03-17,P120,S3,4,400
SALE001362,2026-03-18,P101,S1,10,60
SALE001363,2026-03-18,P103,S1,2,80
SALE001364,2026-03-18,P104,S1,5,180
SALE001365,2026-03-18,P105,S1,5,90
SALE001366,2026-03-18,P106,S1,2,20
SALE001367,2026-03-18,P107,S1,12,50
SALE001368,2026-03-18,P108,S1,8,40
SALE001369,2026-03-18,P109,S1,7,50
SALE001370,2026-03-18,P110,S1,3,120
SALE001371,2026-03-18,P111,S1,4,250
SALE001372,2026-03-18,P112,S1,4,40
SALE001373,2026-03-18,P113,S1,7,120
SALE001374,2026-03-18,P115,S1,7,35
SALE001375,2026-03-18,P116,S1,1,40
SALE001376,2026-03-18,P117,S1,3,20
SALE001377,2026-03-18,P118,S1,3,180
SALE001378,2026-03-18,P119,S1,3,300
SALE001379,2026-03-18,P120,S1,5,400
SALE001380,2026-03-18,P101,S2,8,60
SALE001381,2026-03-18,P103,S2,3,80
SALE001382,2026-03-18,P104,S2,3,180
SALE001383,2026-03-18,P105,S2,4,90
SALE001384,2026-03-18,P106,S2,2,20
SALE001385,2026-03-18,P107,S2,8,50
SALE001386,2026-03-18,P108,S2,3,40
SALE001387,2026-03-18,P109,S2,3,50
SALE001388,2026-03-18,P110,S2,2,120
SALE001389,2026-03-18,P111,S2,5,250
SALE001390,2026-03-18,P112,S2,3,40
SALE001391,2026-03-18,P113,S2,3,120
SALE001392,2026-03-18,P114,S2,1,30
SALE001393,2026-03-18,P115,S2,5,35
SALE001394,2026-03-18,P116,S2,2,40
SALE001395,2026-03-18,P117,S2,1,20
SALE001396,2026-03-18,P118,S2,3,180
SALE001397,2026-03-18,P119,S2,2,300
SALE001398,2026-03-18,P120,S2,2,400
SALE001399,2026-03-18,P101,S3,5,60
SALE001400,2026-03-18,P103,S3,2,80
SALE001401,2026-03-18,P104,S3,6,180
SALE001402,2026-03-18,P105,S3,4,90
SALE001403,2026-03-18,P106,S3,2,20
SALE001404,2026-03-18,P107,S3,6,50
SALE001405,2026-03-18,P108,S3,4,40
SALE001406,2026-03-18,P109,S3,4,50
SALE001407,2026-03-18,P110,S3,2,120
SALE001408,2026-03-18,P111,S3,1,250
SALE001409,2026-03-18,P112,S3,3,40
SALE001410,2026-03-18,P113,S3,4,120
SALE001411,2026-03-18,P114,S3,1,30
SALE001412,2026-03-18,P115,S3,3,35
SALE001413,2026-03-18,P116,S3,1,40
SALE001414,2026-03-18,P118,S3,6,180
SALE001415,2026-03-18,P119,S3,2,300
SALE001416,2026-03-18,P120,S3,3,400
SALE001417,2026-03-19,P101,S1,12,60
SALE001418,2026-03-19,P103,S1,2,80
SALE001419,2026-03-19,P104,S1,8,180
SALE001420,2026-03-19,P105,S1,6,90
SALE001421,2026-03-19,P106,S1,2,20
SALE001422,2026-03-19,P107,S1,8,50
SALE001423,2026-03-19,P108,S1,7,40
SALE001424,2026-03-19,P109,S1,3,50
SALE001425,2026-03-19,P110,S1,4,120
SALE001426,2026-03-19,P111,S1,4,250
SALE001427,2026-03-19,P112,S1,4,40
SALE001428,2026-03-19,P113,S1,7,120
SALE001429,2026-03-19,P115,S1,4,35
SALE001430,2026-03-19,P117,S1,2,20
SALE001431,2026-03-19,P118,S1,6,180
SALE001432,2026-03-19,P119,S1,2,300
SALE001433,2026-03-19,P120,S1,7,400
SALE001434,2026-03-19,P101,S2,8,60
SALE001435,2026-03-19,P103,S2,2,80
SALE001436,2026-03-19,P104,S2,5,180
SALE001437,2026-03-19,P105,S2,6,90
SALE001438,2026-03-19,P106,S2,2,20
SALE001439,2026-03-19,P107,S2,9,50
SALE001440,2026-03-19,P108,S2,4,40
SALE001441,2026-03-19,P109,S2,3,50
SALE001442,2026-03-19,P110,S2,2,120
SALE001443,2026-03-19,P111,S2,2,250
SALE001444,2026-03-19,P112,S2,4,40
SALE001445,2026-03-19,P113,S2,5,120
SALE001446,2026-03-19,P114,S2,1,30
SALE001447,2026-03-19,P115,S2,3,35
SALE001448,2026-03-19,P116,S2,2,40
SALE001449,2026-03-19,P117,S2,3,20
SALE001450,2026-03-19,P118,S2,3,180
SALE001451,2026-03-19,P119,S2,3,300
SALE001452,2026-03-19,P120,S2,3,400
SALE001453,2026-03-19,P101,S3,6,60
SALE001454,2026-03-19,P103,S3,1,80
SALE001455,2026-03-19,P104,S3,6,180
SALE001456,2026-03-19,P105,S3,4,90
SALE001457,2026-03-19,P106,S3,1,20
SALE001458,2026-03-19,P107,S3,7,50
SALE001459,2026-03-19,P108,S3,4,40
SALE001460,2026-03-19,P109,S3,3,50
SALE001461,2026-03-19,P110,S3,2,120
SALE001462,2026-03-19,P111,S3,1,250
SALE001463,2026-03-19,P112,S3,2,40
SALE001464,2026-03-19,P113,S3,3,120
SALE001465,2026-03-19,P114,S3,1,30
SALE001466,2026-03-19,P115,S3,3,35
SALE001467,2026-03-19,P116,S3,2,40
SALE001468,2026-03-19,P118,S3,2,180
SALE001469,2026-03-19,P119,S3,4,300
SALE001470,2026-03-19,P120,S3,2,400
SALE001471,2026-03-20,P101,S1,7,60
SALE001472,2026-03-20,P102,S1,1,35
SALE001473,2026-03-20,P103,S1,1,80
SALE001474,2026-03-20,P104,S1,9,180
SALE001475,2026-03-20,P105,S1,7,90
SALE001476,2026-03-20,P106,S1,3,20
SALE001477,2026-03-20,P107,S1,9,50
SALE001478,2026-03-20,P108,S1,4,40
SALE001479,2026-03-20,P109,S1,5,50
SALE001480,2026-03-20,P110,S1,6,120
SALE001481,2026-03-20,P111,S1,3,250
SALE001482,2026-03-20,P112,S1,6,40
SALE001483,2026-03-20,P113,S1,7,120
SALE001484,2026-03-20,P115,S1,3,35
SALE001485,2026-03-20,P116,S1,2,40
SALE001486,2026-03-20,P117,S1,2,20
SALE001487,2026-03-20,P118,S1,7,180
SALE001488,2026-03-20,P119,S1,6,300
SALE001489,2026-03-20,P120,S1,6,400
SALE001490,2026-03-20,P101,S2,10,60
SALE001491,2026-03-20,P103,S2,3,80
SALE001492,2026-03-20,P104,S2,7,180
SALE001493,2026-03-20,P105,S2,4,90
SALE001494,2026-03-20,P106,S2,2,20
SALE001495,2026-03-20,P107,S2,7,50
SALE001496,2026-03-20,P108,S2,4,40
SALE001497,2026-03-20,P109,S2,6,50
SALE001498,2026-03-20,P110,S2,6,120
SALE001499,2026-03-20,P111,S2,2,250
SALE001500,2026-03-20,P112,S2,3,40
SALE001501,2026-03-20,P113,S2,3,120
SALE001502,2026-03-20,P115,S2,7,35
SALE001503,2026-03-20,P116,S2,2,40
SALE001504,2026-03-20,P117,S2,1,20
SALE001505,2026-03-20,P118,S2,6,180
SALE001506,2026-03-20,P119,S2,3,300
SALE001507,2026-03-20,P120,S2,4,400
SALE001508,2026-03-20,P101,S3,8,60
SALE001509,2026-03-20,P102,S3,1,35
SALE001510,2026-03-20,P103,S3,2,80
SALE001511,2026-03-20,P104,S3,5,180
SALE001512,2026-03-20,P105,S3,3,90
SALE001513,2026-03-20,P106,S3,1,20
SALE001514,2026-03-20,P107,S3,8,50
SALE001515,2026-03-20,P108,S3,3,40
SALE001516,2026-03-20,P109,S3,2,50
SALE001517,2026-03-20,P110,S3,5,120
SALE001518,2026-03-20,P111,S3,3,250
SALE001519,2026-03-20,P112,S3,3,40
SALE001520,2026-03-20,P113,S3,1,120
SALE001521,2026-03-20,P115,S3,5,35
SALE001522,2026-03-20,P116,S3,1,40
SALE001523,2026-03-20,P117,S3,1,20
SALE001524,2026-03-20,P118,S3,3,180
SALE001525,2026-03-20,P119,S3,4,300
SALE001526,2026-03-20,P120,S3,4,400
SALE001527,2026-03-21,P101,S1,10,60
SALE001528,2026-03-21,P102,S1,1,35
SALE001529,2026-03-21,P103,S1,3,80
SALE001530,2026-03-21,P104,S1,6,180
SALE001531,2026-03-21,P105,S1,6,90
SALE001532,2026-03-21,P106,S1,2,20
SALE001533,2026-03-21,P107,S1,10,50
SALE001534,2026-03-21,P108,S1,3,40
SALE001535,2026-03-21,P109,S1,8,50
SALE001536,2026-03-21,P110,S1,6,120
SALE001537,2026-03-21,P111,S1,4,250
SALE001538,2026-03-21,P112,S1,7,40
SALE001539,2026-03-21,P113,S1,6,120
SALE001540,2026-03-21,P114,S1,1,30
SALE001541,2026-03-21,P115,S1,4,35
SALE001542,2026-03-21,P116,S1,2,40
SALE001543,2026-03-21,P117,S1,1,20
SALE001544,2026-03-21,P118,S1,5,180
SALE001545,2026-03-21,P119,S1,3,300
SALE001546,2026-03-21,P120,S1,5,400
SALE001547,2026-03-21,P101,S2,8,60
SALE001548,2026-03-21,P103,S2,2,80
SALE001549,2026-03-21,P104,S2,6,180
SALE001550,2026-03-21,P105,S2,3,90
SALE001551,2026-03-21,P106,S2,2,20
SALE001552,2026-03-21,P107,S2,10,50
SALE001553,2026-03-21,P108,S2,4,40
SALE001554,2026-03-21,P109,S2,6,50
SALE001555,2026-03-21,P110,S2,5,120
SALE001556,2026-03-21,P111,S2,4,250
SALE001557,2026-03-21,P112,S2,6,40
SALE001558,2026-03-21,P113,S2,4,120
SALE001559,2026-03-21,P115,S2,3,35
SALE001560,2026-03-21,P116,S2,1,40
SALE001561,2026-03-21,P117,S2,1,20
SALE001562,2026-03-21,P118,S2,3,180
SALE001563,2026-03-21,P119,S2,4,300
SALE001564,2026-03-21,P120,S2,2,400
SALE001565,2026-03-21,P101,S3,7,60
SALE001566,2026-03-21,P103,S3,3,80
SALE001567,2026-03-21,P104,S3,5,180
SALE001568,2026-03-21,P105,S3,5,90
SALE001569,2026-03-21,P107,S3,6,50
SALE001570,2026-03-21,P108,S3,3,40
SALE001571,2026-03-21,P109,S3,4,50
SALE001572,2026-03-21,P110,S3,4,120
SALE001573,2026-03-21,P111,S3,2,250
SALE001574,2026-03-21,P112,S3,3,40
SALE001575,2026-03-21,P113,S3,6,120
SALE001576,2026-03-21,P115,S3,2,35
SALE001577,2026-03-21,P116,S3,2,40
SALE001578,2026-03-21,P117,S3,1,20
SALE001579,2026-03-21,P118,S3,6,180
SALE001580,2026-03-21,P119,S3,2,300
SALE001581,2026-03-21,P120,S3,2,400
SALE001582,2026-03-22,P101,S1,9,60
SALE001583,2026-03-22,P103,S1,1,80
SALE001584,2026-03-22,P104,S1,8,180
SALE001585,2026-03-22,P105,S1,9,90
SALE001586,2026-03-22,P106,S1,1,20
SALE001587,2026-03-22,P107,S1,13,50
SALE001588,2026-03-22,P108,S1,4,40
SALE001589,2026-03-22,P109,S1,6,50
SALE001590,2026-03-22,P110,S1,5,120
SALE001591,2026-03-22,P111,S1,3,250
SALE001592,2026-03-22,P112,S1,7,40
SALE001593,2026-03-22,P113,S1,5,120
SALE001594,2026-03-22,P115,S1,6,35
SALE001595,2026-03-22,P117,S1,1,20
SALE001596,2026-03-22,P118,S1,8,180
SALE001597,2026-03-22,P119,S1,7,300
SALE001598,2026-03-22,P120,S1,6,400
SALE001599,2026-03-22,P101,S2,10,60
SALE001600,2026-03-22,P102,S2,1,35
SALE001601,2026-03-22,P103,S2,3,80
SALE001602,2026-03-22,P104,S2,7,180
SALE001603,2026-03-22,P105,S2,5,90
SALE001604,2026-03-22,P106,S2,1,20
SALE001605,2026-03-22,P107,S2,8,50
SALE001606,2026-03-22,P108,S2,3,40
SALE001607,2026-03-22,P109,S2,3,50
SALE001608,2026-03-22,P110,S2,2,120
SALE001609,2026-03-22,P111,S2,4,250
SALE001610,2026-03-22,P112,S2,5,40
SALE001611,2026-03-22,P113,S2,3,120
SALE001612,2026-03-22,P115,S2,2,35
SALE001613,2026-03-22,P116,S2,3,40
SALE001614,2026-03-22,P117,S2,2,20
SALE001615,2026-03-22,P118,S2,7,180
SALE001616,2026-03-22,P119,S2,4,300
SALE001617,2026-03-22,P120,S2,4,400
SALE001618,2026-03-22,P101,S3,6,60
SALE001619,2026-03-22,P104,S3,5,180
SALE001620,2026-03-22,P105,S3,6,90
SALE001621,2026-03-22,P106,S3,2,20
SALE001622,2026-03-22,P107,S3,9,50
SALE001623,2026-03-22,P108,S3,2,40
SALE001624,2026-03-22,P109,S3,5,50
SALE001625,2026-03-22,P110,S3,4,120
SALE001626,2026-03-22,P111,S3,3,250
SALE001627,2026-03-22,P112,S3,4,40
SALE001628,2026-03-22,P113,S3,3,120
SALE001629,2026-03-22,P115,S3,3,35
SALE001630,2026-03-22,P116,S3,1,40
SALE001631,2026-03-22,P117,S3,1,20
SALE001632,2026-03-22,P118,S3,3,180
SALE001633,2026-03-22,P119,S3,3,300
SALE001634,2026-03-22,P120,S3,5,400
SALE001635,2026-03-23,P101,S1,10,60
SALE001636,2026-03-23,P102,S1,1,35
SALE001637,2026-03-23,P103,S1,2,80
SALE001638,2026-03-23,P104,S1,7,180
SALE001639,2026-03-23,P105,S1,7,90
SALE001640,2026-03-23,P106,S1,2,20
SALE001641,2026-03-23,P107,S1,8,50
SALE001642,2026-03-23,P108,S1,3,40
SALE001643,2026-03-23,P109,S1,8,50
SALE001644,2026-03-23,P110,S1,3,120
SALE001645,2026-03-23,P111,S1,4,250
SALE001646,2026-03-23,P112,S1,3,40
SALE001647,2026-03-23,P113,S1,3,120
SALE001648,2026-03-23,P114,S1,1,30
SALE001649,2026-03-23,P115,S1,3,35
SALE001650,2026-03-23,P116,S1,3,40
SALE001651,2026-03-23,P117,S1,2,20
SALE001652,2026-03-23,P118,S1,7,180
SALE001653,2026-03-23,P119,S1,2,300
SALE001654,2026-03-23,P120,S1,4,400
SALE001655,2026-03-23,P101,S2,10,60
SALE001656,2026-03-23,P103,S2,2,80
SALE001657,2026-03-23,P104,S2,6,180
SALE001658,2026-03-23,P105,S2,5,90
SALE001659,2026-03-23,P106,S2,1,20
SALE001660,2026-03-23,P107,S2,8,50
SALE001661,2026-03-23,P108,S2,3,40
SALE001662,2026-03-23,P109,S2,3,50
SALE001663,2026-03-23,P110,S2,3,120
SALE001664,2026-03-23,P111,S2,4,250
SALE001665,2026-03-23,P112,S2,4,40
SALE001666,2026-03-23,P113,S2,3,120
SALE001667,2026-03-23,P115,S2,3,35
SALE001668,2026-03-23,P116,S2,3,40
SALE001669,2026-03-23,P117,S2,3,20
SALE001670,2026-03-23,P118,S2,5,180
SALE001671,2026-03-23,P119,S2,5,300
SALE001672,2026-03-23,P120,S2,4,400
SALE001673,2026-03-23,P101,S3,8,60
SALE001674,2026-03-23,P103,S3,1,80
SALE001675,2026-03-23,P104,S3,5,180
SALE001676,2026-03-23,P105,S3,5,90
SALE001677,2026-03-23,P106,S3,1,20
SALE001678,2026-03-23,P107,S3,7,50
SALE001679,2026-03-23,P108,S3,4,40
SALE001680,2026-03-23,P109,S3,4,50
SALE001681,2026-03-23,P110,S3,3,120
SALE001682,2026-03-23,P111,S3,3,250
SALE001683,2026-03-23,P112,S3,4,40
SALE001684,2026-03-23,P113,S3,3,120
SALE001685,2026-03-23,P115,S3,5,35
SALE001686,2026-03-23,P116,S3,2,40
SALE001687,2026-03-23,P117,S3,1,20
SALE001688,2026-03-23,P118,S3,4,180
SALE001689,2026-03-23,P119,S3,6,300
SALE001690,2026-03-23,P120,S3,4,400
SALE001691,2026-03-24,P101,S1,9,60
SALE001692,2026-03-24,P103,S1,2,80
SALE001693,2026-03-24,P104,S1,6,180
SALE001694,2026-03-24,P105,S1,6,90
SALE001695,2026-03-24,P106,S1,1,20
SALE001696,2026-03-24,P107,S1,10,50
SALE001697,2026-03-24,P108,S1,6,40
SALE001698,2026-03-24,P109,S1,5,50
SALE001699,2026-03-24,P110,S1,5,120
SALE001700,2026-03-24,P111,S1,5,250
SALE001701,2026-03-24,P112,S1,5,40
SALE001702,2026-03-24,P113,S1,6,120
SALE001703,2026-03-24,P114,S1,1,30
SALE001704,2026-03-24,P115,S1,3,35
SALE001705,2026-03-24,P116,S1,4,40
SALE001706,2026-03-24,P117,S1,3,20
SALE001707,2026-03-24,P118,S1,3,180
SALE001708,2026-03-24,P119,S1,4,300
SALE001709,2026-03-24,P120,S1,6,400
SALE001710,2026-03-24,P101,S2,11,60
SALE001711,2026-03-24,P103,S2,2,80
SALE001712,2026-03-24,P104,S2,5,180
SALE001713,2026-03-24,P105,S2,6,90
SALE001714,2026-03-24,P106,S2,1,20
SALE001715,2026-03-24,P107,S2,8,50
SALE001716,2026-03-24,P108,S2,4,40
SALE001717,2026-03-24,P109,S2,3,50
SALE001718,2026-03-24,P110,S2,4,120
SALE001719,2026-03-24,P111,S2,4,250
SALE001720,2026-03-24,P112,S2,6,40
SALE001721,2026-03-24,P113,S2,6,120
SALE001722,2026-03-24,P114,S2,1,30
SALE001723,2026-03-24,P115,S2,2,35
SALE001724,2026-03-24,P116,S2,3,40
SALE001725,2026-03-24,P117,S2,1,20
SALE001726,2026-03-24,P118,S2,4,180
SALE001727,2026-03-24,P119,S2,2,300
SALE001728,2026-03-24,P120,S2,3,400
SALE001729,2026-03-24,P101,S3,7,60
SALE001730,2026-03-24,P103,S3,2,80
SALE001731,2026-03-24,P104,S3,5,180
SALE001732,2026-03-24,P105,S3,3,90
SALE001733,2026-03-24,P106,S3,1,20
SALE001734,2026-03-24,P107,S3,8,50
SALE001735,2026-03-24,P108,S3,4,40
SALE001736,2026-03-24,P109,S3,5,50
SALE001737,2026-03-24,P110,S3,4,120
SALE001738,2026-03-24,P111,S3,4,250
SALE001739,2026-03-24,P112,S3,2,40
SALE001740,2026-03-24,P113,S3,3,120
SALE001741,2026-03-24,P115,S3,2,35
SALE001742,2026-03-24,P116,S3,1,40
SALE001743,2026-03-24,P117,S3,2,20
SALE001744,2026-03-24,P118,S3,3,180
SALE001745,2026-03-24,P119,S3,4,300
SALE001746,2026-03-24,P120,S3,1,400
SALE001747,2026-03-25,P101,S1,7,60
SALE001748,2026-03-25,P102,S1,1,35
SALE001749,2026-03-25,P103,S1,3,80
SALE001750,2026-03-25,P104,S1,5,180
SALE001751,2026-03-25,P105,S1,8,90
SALE001752,2026-03-25,P107,S1,11,50
SALE001753,2026-03-25,P108,S1,3,40
SALE001754,2026-03-25,P109,S1,7,50
SALE001755,2026-03-25,P110,S1,5,120
SALE001756,2026-03-25,P111,S1,6,250
SALE001757,2026-03-25,P112,S1,4,40
SALE001758,2026-03-25,P113,S1,4,120
SALE001759,2026-03-25,P115,S1,7,35
SALE001760,2026-03-25,P116,S1,2,40
SALE001761,2026-03-25,P117,S1,3,20
SALE001762,2026-03-25,P118,S1,5,180
SALE001763,2026-03-25,P119,S1,4,300
SALE001764,2026-03-25,P120,S1,5,400
SALE001765,2026-03-25,P101,S2,8,60
SALE001766,2026-03-25,P104,S2,5,180
SALE001767,2026-03-25,P105,S2,4,90
SALE001768,2026-03-25,P107,S2,8,50
SALE001769,2026-03-25,P108,S2,5,40
SALE001770,2026-03-25,P109,S2,5,50
SALE001771,2026-03-25,P110,S2,2,120
SALE001772,2026-03-25,P111,S2,2,250
SALE001773,2026-03-25,P112,S2,4,40
SALE001774,2026-03-25,P113,S2,5,120
SALE001775,2026-03-25,P115,S2,2,35
SALE001776,2026-03-25,P116,S2,1,40
SALE001777,2026-03-25,P117,S2,1,20
SALE001778,2026-03-25,P118,S2,5,180
SALE001779,2026-03-25,P119,S2,6,300
SALE001780,2026-03-25,P120,S2,3,400
SALE001781,2026-03-25,P101,S3,7,60
SALE001782,2026-03-25,P103,S3,2,80
SALE001783,2026-03-25,P104,S3,6,180
SALE001784,2026-03-25,P105,S3,7,90
SALE001785,2026-03-25,P106,S3,1,20
SALE001786,2026-03-25,P107,S3,6,50
SALE001787,2026-03-25,P108,S3,2,40
SALE001788,2026-03-25,P109,S3,3,50
SALE001789,2026-03-25,P110,S3,6,120
SALE001790,2026-03-25,P111,S3,6,250
SALE001791,2026-03-25,P112,S3,4,40
SALE001792,2026-03-25,P113,S3,3,120
SALE001793,2026-03-25,P115,S3,5,35
SALE001794,2026-03-25,P116,S3,2,40
SALE001795,2026-03-25,P118,S3,2,180
SALE001796,2026-03-25,P119,S3,3,300
SALE001797,2026-03-25,P120,S3,5,400
SALE001798,2026-03-26,P101,S1,9,60
SALE001799,2026-03-26,P102,S1,1,35
SALE001800,2026-03-26,P103,S1,3,80
SALE001801,2026-03-26,P104,S1,8,180
SALE001802,2026-03-26,P105,S1,8,90
SALE001803,2026-03-26,P107,S1,10,50
SALE001804,2026-03-26,P108,S1,6,40
SALE001805,2026-03-26,P109,S1,4,50
SALE001806,2026-03-26,P110,S1,5,120
SALE001807,2026-03-26,P111,S1,5,250
SALE001808,2026-03-26,P112,S1,3,40
SALE001809,2026-03-26,P113,S1,8,120
SALE001810,2026-03-26,P114,S1,1,30
SALE001811,2026-03-26,P115,S1,3,35
SALE001812,2026-03-26,P116,S1,3,40
SALE001813,2026-03-26,P117,S1,1,20
SALE001814,2026-03-26,P118,S1,7,180
SALE001815,2026-03-26,P119,S1,4,300
SALE001816,2026-03-26,P120,S1,5,400
SALE001817,2026-03-26,P101,S2,8,60
SALE001818,2026-03-26,P102,S2,1,35
SALE001819,2026-03-26,P104,S2,4,180
SALE001820,2026-03-26,P105,S2,6,90
