transaction_id,date,transaction_type,product_id,store_id,quantity,source,remarks
TXN0001841,2026-03-25,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE001781
TXN0001842,2026-03-25,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE001782
TXN0001843,2026-03-25,sale,P104,S3,6,simulation_seed,Historical seeded sale SALE001783
TXN0001844,2026-03-25,sale,P105,S3,7,simulation_seed,Historical seeded sale SALE001784
TXN0001845,2026-03-25,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE001785
TXN0001846,2026-03-25,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE001786
TXN0001847,2026-03-25,sale,P108,S3,2,simulation_seed,Historical seeded sale SALE001787
TXN0001848,2026-03-25,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE001788
TXN0001849,2026-03-25,sale,P110,S3,6,simulation_seed,Historical seeded sale SALE001789
TXN0001850,2026-03-25,sale,P111,S3,6,simulation_seed,Historical seeded sale SALE001790
TXN0001851,2026-03-25,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE001791
TXN0001852,2026-03-25,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE001792
TXN0001853,2026-03-25,sale,P115,S3,5,simulation_seed,Historical seeded sale SALE001793
TXN0001854,2026-03-25,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE001794
TXN0001855,2026-03-25,sale,P118,S3,2,simulation_seed,Historical seeded sale SALE001795
TXN0001856,2026-03-25,sale,P119,S3,3,simulation_seed,Historical seeded sale SALE001796
TXN0001857,2026-03-25,sale,P120,S3,5,simulation_seed,Historical seeded sale SALE001797
TXN0001858,2026-03-26,sale,P101,S1,9,simulation_seed,Historical seeded sale SALE001798
TXN0001859,2026-03-26,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE001799
TXN0001860,2026-03-26,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE001800
TXN0001861,2026-03-26,sale,P104,S1,8,simulation_seed,Historical seeded sale SALE001801
TXN0001862,2026-03-26,sale,P105,S1,8,simulation_seed,Historical seeded sale SALE001802
TXN0001863,2026-03-26,sale,P107,S1,10,simulation_seed,Historical seeded sale SALE001803
TXN0001864,2026-03-26,sale,P108,S1,6,simulation_seed,Historical seeded sale SALE001804
TXN0001865,2026-03-26,sale,P109,S1,4,simulation_seed,Historical seeded sale SALE001805
TXN0001866,2026-03-26,sale,P110,S1,5,simulation_seed,Historical seeded sale SALE001806
TXN0001867,2026-03-26,sale,P111,S1,5,simulation_seed,Historical seeded sale SALE001807
TXN0001868,2026-03-26,sale,P112,S1,3,simulation_seed,Historical seeded sale SALE001808
TXN0001869,2026-03-26,sale,P113,S1,8,simulation_seed,Historical seeded sale SALE001809
TXN0001870,2026-03-26,sale,P114,S1,1,simulation_seed,Historical seeded sale SALE001810
TXN0001871,2026-03-26,sale,P115,S1,3,simulation_seed,Historical seeded sale SALE001811
TXN0001872,2026-03-26,sale,P116,S1,3,simulation_seed,Historical seeded sale SALE001812
TXN0001873,2026-03-26,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE001813
TXN0001874,2026-03-26,sale,P118,S1,7,simulation_seed,Historical seeded sale SALE001814
TXN0001875,2026-03-26,sale,P119,S1,4,simulation_seed,Historical seeded sale SALE001815
TXN0001876,2026-03-26,sale,P120,S1,5,simulation_seed,Historical seeded sale SALE001816
TXN0001877,2026-03-26,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE001817
TXN0001878,2026-03-26,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE001818
TXN0001879,2026-03-26,sale,P104,S2,4,simulation_seed,Historical seeded sale SALE001819
TXN0001880,2026-03-26,sale,P105,S2,6,simulation_seed,Historical seeded sale SALE001820
TXN0001881,2026-03-26,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE001821
TXN0001882,2026-03-26,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE001822
TXN0001883,2026-03-26,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE001823
TXN0001884,2026-03-26,sale,P109,S2,7,simulation_seed,Historical seeded sale SALE001824
TXN0001885,2026-03-26,sale,P110,S2,5,simulation_seed,Historical seeded sale SALE001825
TXN0001886,2026-03-26,sale,P111,S2,2,simulation_seed,Historical seeded sale SALE001826
TXN0001887,2026-03-26,sale,P112,S2,2,simulation_seed,Historical seeded sale SALE001827
TXN0001888,2026-03-26,sale,P113,S2,4,simulation_seed,Historical seeded sale SALE001828
TXN0001889,2026-03-26,sale,P115,S2,6,simulation_seed,Historical seeded sale SALE001829
TXN0001890,2026-03-26,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE001830
TXN0001891,2026-03-26,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE001831
TXN0001892,2026-03-26,sale,P118,S2,5,simulation_seed,Historical seeded sale SALE001832
TXN0001893,2026-03-26,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE001833
TXN0001894,2026-03-26,sale,P120,S2,4,simulation_seed,Historical seeded sale SALE001834
TXN0001895,2026-03-26,sale,P101,S3,5,simulation_seed,Historical seeded sale SALE001835
TXN0001896,2026-03-26,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE001836
TXN0001897,2026-03-26,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE001837
TXN0001898,2026-03-26,sale,P104,S3,4,simulation_seed,Historical seeded sale SALE001838
TXN0001899,2026-03-26,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE001839
TXN0001900,2026-03-26,sale,P107,S3,9,simulation_seed,Historical seeded sale SALE001840
TXN0001901,2026-03-26,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE001841
TXN0001902,2026-03-26,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE001842
TXN0001903,2026-03-26,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE001843
TXN0001904,2026-03-26,sale,P111,S3,6,simulation_seed,Historical seeded sale SALE001844
TXN0001905,2026-03-26,sale,P112,S3,6,simulation_seed,Historical seeded sale SALE001845
TXN0001906,2026-03-26,sale,P113,S3,5,simulation_seed,Historical seeded sale SALE001846
TXN0001907,2026-03-26,sale,P115,S3,2,simulation_seed,Historical seeded sale SALE001847
TXN0001908,2026-03-26,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE001848
TXN0001909,2026-03-26,sale,P117,S3,2,simulation_seed,Historical seeded sale SALE001849
TXN0001910,2026-03-26,sale,P118,S3,5,simulation_seed,Historical seeded sale SALE001850
TXN0001911,2026-03-26,sale,P119,S3,5,simulation_seed,Historical seeded sale SALE001851
TXN0001912,2026-03-26,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE001852
TXN0001913,2026-03-27,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE001853
TXN0001914,2026-03-27,sale,P103,S1,2,simulation_seed,Historical seeded sale SALE001854
TXN0001915,2026-03-27,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE001855
TXN0001916,2026-03-27,sale,P105,S1,6,simulation_seed,Historical seeded sale SALE001856
TXN0001917,2026-03-27,sale,P106,S1,2,simulation_seed,Historical seeded sale SALE001857
TXN0001918,2026-03-27,sale,P107,S1,9,simulation_seed,Historical seeded sale SALE001858
TXN0001919,2026-03-27,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE001859
TXN0001920,2026-03-27,sale,P109,S1,3,simulation_seed,Historical seeded sale SALE001860
TXN0001921,2026-03-27,sale,P110,S1,8,simulation_seed,Historical seeded sale SALE001861
TXN0001922,2026-03-27,sale,P111,S1,8,simulation_seed,Historical seeded sale SALE001862
TXN0001923,2026-03-27,sale,P112,S1,7,simulation_seed,Historical seeded sale SALE001863
TXN0001924,2026-03-27,sale,P113,S1,5,simulation_seed,Historical seeded sale SALE001864
TXN0001925,2026-03-27,sale,P115,S1,4,simulation_seed,Historical seeded sale SALE001865
TXN0001926,2026-03-27,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE001866
TXN0001927,2026-03-27,sale,P118,S1,5,simulation_seed,Historical seeded sale SALE001867
TXN0001928,2026-03-27,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE001868
TXN0001929,2026-03-27,sale,P120,S1,3,simulation_seed,Historical seeded sale SALE001869
TXN0001930,2026-03-27,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE001870
TXN0001931,2026-03-27,sale,P103,S2,3,simulation_seed,Historical seeded sale SALE001871
TXN0001932,2026-03-27,sale,P104,S2,4,simulation_seed,Historical seeded sale SALE001872
TXN0001933,2026-03-27,sale,P105,S2,7,simulation_seed,Historical seeded sale SALE001873
TXN0001934,2026-03-27,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE001874
TXN0001935,2026-03-27,sale,P107,S2,10,simulation_seed,Historical seeded sale SALE001875
TXN0001936,2026-03-27,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE001876
TXN0001937,2026-03-27,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE001877
TXN0001938,2026-03-27,sale,P110,S2,3,simulation_seed,Historical seeded sale SALE001878
TXN0001939,2026-03-27,sale,P111,S2,4,simulation_seed,Historical seeded sale SALE001879
TXN0001940,2026-03-27,sale,P112,S2,3,simulation_seed,Historical seeded sale SALE001880
TXN0001941,2026-03-27,sale,P113,S2,6,simulation_seed,Historical seeded sale SALE001881
TXN0001942,2026-03-27,sale,P115,S2,5,simulation_seed,Historical seeded sale SALE001882
TXN0001943,2026-03-27,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE001883
TXN0001944,2026-03-27,sale,P118,S2,5,simulation_seed,Historical seeded sale SALE001884
TXN0001945,2026-03-27,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE001885
TXN0001946,2026-03-27,sale,P120,S2,5,simulation_seed,Historical seeded sale SALE001886
TXN0001947,2026-03-27,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE001887
TXN0001948,2026-03-27,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE001888
TXN0001949,2026-03-27,sale,P104,S3,4,simulation_seed,Historical seeded sale SALE001889
TXN0001950,2026-03-27,sale,P105,S3,6,simulation_seed,Historical seeded sale SALE001890
TXN0001951,2026-03-27,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE001891
TXN0001952,2026-03-27,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE001892
TXN0001953,2026-03-27,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE001893
TXN0001954,2026-03-27,sale,P109,S3,4,simulation_seed,Historical seeded sale SALE001894
TXN0001955,2026-03-27,sale,P110,S3,2,simulation_seed,Historical seeded sale SALE001895
TXN0001956,2026-03-27,sale,P111,S3,5,simulation_seed,Historical seeded sale SALE001896
TXN0001957,2026-03-27,sale,P112,S3,2,simulation_seed,Historical seeded sale SALE001897
TXN0001958,2026-03-27,sale,P113,S3,5,simulation_seed,Historical seeded sale SALE001898
TXN0001959,2026-03-27,sale,P114,S3,1,simulation_seed,Historical seeded sale SALE001899
TXN0001960,2026-03-27,sale,P115,S3,6,simulation_seed,Historical seeded sale SALE001900
TXN0001961,2026-03-27,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE001901
TXN0001962,2026-03-27,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE001902
TXN0001963,2026-03-27,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE001903
TXN0001964,2026-03-27,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE001904
TXN0001965,2026-03-27,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE001905
TXN0001966,2026-03-28,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE001906
TXN0001967,2026-03-28,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE001907
TXN0001968,2026-03-28,sale,P104,S1,8,simulation_seed,Historical seeded sale SALE001908
TXN0001969,2026-03-28,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE001909
TXN0001970,2026-03-28,sale,P106,S1,3,simulation_seed,Historical seeded sale SALE001910
TXN0001971,2026-03-28,sale,P107,S1,9,simulation_seed,Historical seeded sale SALE001911
TXN0001972,2026-03-28,sale,P108,S1,5,simulation_seed,Historical seeded sale SALE001912
TXN0001973,2026-03-28,sale,P109,S1,3,simulation_seed,Historical seeded sale SALE001913
TXN0001974,2026-03-28,sale,P110,S1,8,simulation_seed,Historical seeded sale SALE001914
TXN0001975,2026-03-28,sale,P111,S1,5,simulation_seed,Historical seeded sale SALE001915
TXN0001976,2026-03-28,sale,P112,S1,5,simulation_seed,Historical seeded sale SALE001916
TXN0001977,2026-03-28,sale,P113,S1,4,simulation_seed,Historical seeded sale SALE001917
TXN0001978,2026-03-28,sale,P115,S1,3,simulation_seed,Historical seeded sale SALE001918
TXN0001979,2026-03-28,sale,P116,S1,2,simulation_seed,Historical seeded sale SALE001919
TXN0001980,2026-03-28,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE001920
TXN0001981,2026-03-28,sale,P118,S1,5,simulation_seed,Historical seeded sale SALE001921
TXN0001982,2026-03-28,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE001922
TXN0001983,2026-03-28,sale,P120,S1,3,simulation_seed,Historical seeded sale SALE001923
TXN0001984,2026-03-28,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE001924
TXN0001985,2026-03-28,sale,P104,S2,3,simulation_seed,Historical seeded sale SALE001925
TXN0001986,2026-03-28,sale,P105,S2,5,simulation_seed,Historical seeded sale SALE001926
TXN0001987,2026-03-28,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE001927
TXN0001988,2026-03-28,sale,P107,S2,9,simulation_seed,Historical seeded sale SALE001928
TXN0001989,2026-03-28,sale,P108,S2,6,simulation_seed,Historical seeded sale SALE001929
TXN0001990,2026-03-28,sale,P109,S2,6,simulation_seed,Historical seeded sale SALE001930
TXN0001991,2026-03-28,sale,P110,S2,3,simulation_seed,Historical seeded sale SALE001931
TXN0001992,2026-03-28,sale,P111,S2,4,simulation_seed,Historical seeded sale SALE001932
TXN0001993,2026-03-28,sale,P112,S2,5,simulation_seed,Historical seeded sale SALE001933
TXN0001994,2026-03-28,sale,P113,S2,5,simulation_seed,Historical seeded sale SALE001934
TXN0001995,2026-03-28,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE001935
TXN0001996,2026-03-28,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE001936
TXN0001997,2026-03-28,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE001937
TXN0001998,2026-03-28,sale,P118,S2,5,simulation_seed,Historical seeded sale SALE001938
TXN0001999,2026-03-28,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE001939
TXN0002000,2026-03-28,sale,P120,S2,6,simulation_seed,Historical seeded sale SALE001940
TXN0002001,2026-03-28,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE001941
TXN0002002,2026-03-28,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE001942
TXN0002003,2026-03-28,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE001943
TXN0002004,2026-03-28,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE001944
TXN0002005,2026-03-28,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE001945
TXN0002006,2026-03-28,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE001946
TXN0002007,2026-03-28,sale,P108,S3,1,simulation_seed,Historical seeded sale SALE001947
TXN0002008,2026-03-28,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE001948
TXN0002009,2026-03-28,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE001949
TXN0002010,2026-03-28,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE001950
TXN0002011,2026-03-28,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE001951
TXN0002012,2026-03-28,sale,P113,S3,4,simulation_seed,Historical seeded sale SALE001952
TXN0002013,2026-03-28,sale,P115,S3,3,simulation_seed,Historical seeded sale SALE001953
TXN0002014,2026-03-28,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE001954
TXN0002015,2026-03-28,sale,P118,S3,2,simulation_seed,Historical seeded sale SALE001955
TXN0002016,2026-03-28,sale,P119,S3,6,simulation_seed,Historical seeded sale SALE001956
TXN0002017,2026-03-28,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE001957
TXN0002018,2026-03-29,sale,P101,S1,9,simulation_seed,Historical seeded sale SALE001958
TXN0002019,2026-03-29,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE001959
TXN0002020,2026-03-29,sale,P104,S1,8,simulation_seed,Historical seeded sale SALE001960
TXN0002021,2026-03-29,sale,P105,S1,7,simulation_seed,Historical seeded sale SALE001961
TXN0002022,2026-03-29,sale,P107,S1,9,simulation_seed,Historical seeded sale SALE001962
TXN0002023,2026-03-29,sale,P108,S1,4,simulation_seed,Historical seeded sale SALE001963
TXN0002024,2026-03-29,sale,P109,S1,7,simulation_seed,Historical seeded sale SALE001964
TXN0002025,2026-03-29,sale,P110,S1,5,simulation_seed,Historical seeded sale SALE001965
TXN0002026,2026-03-29,sale,P111,S1,7,simulation_seed,Historical seeded sale SALE001966
TXN0002027,2026-03-29,sale,P112,S1,7,simulation_seed,Historical seeded sale SALE001967
TXN0002028,2026-03-29,sale,P113,S1,6,simulation_seed,Historical seeded sale SALE001968
TXN0002029,2026-03-29,sale,P115,S1,3,simulation_seed,Historical seeded sale SALE001969
TXN0002030,2026-03-29,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE001970
TXN0002031,2026-03-29,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE001971
TXN0002032,2026-03-29,sale,P118,S1,5,simulation_seed,Historical seeded sale SALE001972
TXN0002033,2026-03-29,sale,P119,S1,6,simulation_seed,Historical seeded sale SALE001973
TXN0002034,2026-03-29,sale,P120,S1,7,simulation_seed,Historical seeded sale SALE001974
TXN0002035,2026-03-29,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE001975
TXN0002036,2026-03-29,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE001976
TXN0002037,2026-03-29,sale,P103,S2,2,simulation_seed,Historical seeded sale SALE001977
TXN0002038,2026-03-29,sale,P104,S2,4,simulation_seed,Historical seeded sale SALE001978
TXN0002039,2026-03-29,sale,P105,S2,6,simulation_seed,Historical seeded sale SALE001979
TXN0002040,2026-03-29,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE001980
TXN0002041,2026-03-29,sale,P107,S2,6,simulation_seed,Historical seeded sale SALE001981
TXN0002042,2026-03-29,sale,P108,S2,2,simulation_seed,Historical seeded sale SALE001982
TXN0002043,2026-03-29,sale,P109,S2,7,simulation_seed,Historical seeded sale SALE001983
TXN0002044,2026-03-29,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE001984
TXN0002045,2026-03-29,sale,P111,S2,3,simulation_seed,Historical seeded sale SALE001985
TXN0002046,2026-03-29,sale,P112,S2,7,simulation_seed,Historical seeded sale SALE001986
TXN0002047,2026-03-29,sale,P113,S2,3,simulation_seed,Historical seeded sale SALE001987
TXN0002048,2026-03-29,sale,P114,S2,1,simulation_seed,Historical seeded sale SALE001988
TXN0002049,2026-03-29,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE001989
TXN0002050,2026-03-29,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE001990
TXN0002051,2026-03-29,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE001991
TXN0002052,2026-03-29,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE001992
TXN0002053,2026-03-29,sale,P119,S2,3,simulation_seed,Historical seeded sale SALE001993
TXN0002054,2026-03-29,sale,P120,S2,6,simulation_seed,Historical seeded sale SALE001994
TXN0002055,2026-03-29,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE001995
TXN0002056,2026-03-29,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE001996
TXN0002057,2026-03-29,sale,P104,S3,6,simulation_seed,Historical seeded sale SALE001997
TXN0002058,2026-03-29,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE001998
TXN0002059,2026-03-29,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE001999
TXN0002060,2026-03-29,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE002000
TXN0002061,2026-03-29,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE002001
TXN0002062,2026-03-29,sale,P109,S3,2,simulation_seed,Historical seeded sale SALE002002
TXN0002063,2026-03-29,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE002003
TXN0002064,2026-03-29,sale,P111,S3,5,simulation_seed,Historical seeded sale SALE002004
TXN0002065,2026-03-29,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE002005
TXN0002066,2026-03-29,sale,P113,S3,2,simulation_seed,Historical seeded sale SALE002006
TXN0002067,2026-03-29,sale,P115,S3,5,simulation_seed,Historical seeded sale SALE002007
TXN0002068,2026-03-29,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE002008
TXN0002069,2026-03-29,sale,P117,S3,2,simulation_seed,Historical seeded sale SALE002009
TXN0002070,2026-03-29,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE002010
TXN0002071,2026-03-29,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE002011
TXN0002072,2026-03-29,sale,P120,S3,5,simulation_seed,Historical seeded sale SALE002012
TXN0002073,2026-03-30,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE002013
TXN0002074,2026-03-30,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE002014
TXN0002075,2026-03-30,sale,P103,S1,2,simulation_seed,Historical seeded sale SALE002015
TXN0002076,2026-03-30,sale,P104,S1,9,simulation_seed,Historical seeded sale SALE002016
TXN0002077,2026-03-30,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE002017
TXN0002078,2026-03-30,sale,P106,S1,2,simulation_seed,Historical seeded sale SALE002018
TXN0002079,2026-03-30,sale,P107,S1,8,simulation_seed,Historical seeded sale SALE002019
TXN0002080,2026-03-30,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE002020
TXN0002081,2026-03-30,sale,P109,S1,4,simulation_seed,Historical seeded sale SALE002021
TXN0002082,2026-03-30,sale,P110,S1,4,simulation_seed,Historical seeded sale SALE002022
TXN0002083,2026-03-30,sale,P111,S1,4,simulation_seed,Historical seeded sale SALE002023
TXN0002084,2026-03-30,sale,P112,S1,5,simulation_seed,Historical seeded sale SALE002024
TXN0002085,2026-03-30,sale,P113,S1,4,simulation_seed,Historical seeded sale SALE002025
TXN0002086,2026-03-30,sale,P114,S1,1,simulation_seed,Historical seeded sale SALE002026
TXN0002087,2026-03-30,sale,P115,S1,7,simulation_seed,Historical seeded sale SALE002027
TXN0002088,2026-03-30,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE002028
TXN0002089,2026-03-30,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE002029
TXN0002090,2026-03-30,sale,P118,S1,3,simulation_seed,Historical seeded sale SALE002030
TXN0002091,2026-03-30,sale,P119,S1,4,simulation_seed,Historical seeded sale SALE002031
TXN0002092,2026-03-30,sale,P120,S1,3,simulation_seed,Historical seeded sale SALE002032
TXN0002093,2026-03-30,sale,P101,S2,10,simulation_seed,Historical seeded sale SALE002033
TXN0002094,2026-03-30,sale,P103,S2,1,simulation_seed,Historical seeded sale SALE002034
TXN0002095,2026-03-30,sale,P104,S2,6,simulation_seed,Historical seeded sale SALE002035
TXN0002096,2026-03-30,sale,P105,S2,4,simulation_seed,Historical seeded sale SALE002036
TXN0002097,2026-03-30,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE002037
TXN0002098,2026-03-30,sale,P107,S2,10,simulation_seed,Historical seeded sale SALE002038
TXN0002099,2026-03-30,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE002039
TXN0002100,2026-03-30,sale,P109,S2,4,simulation_seed,Historical seeded sale SALE002040
TXN0002101,2026-03-30,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE002041
TXN0002102,2026-03-30,sale,P111,S2,6,simulation_seed,Historical seeded sale SALE002042
TXN0002103,2026-03-30,sale,P112,S2,6,simulation_seed,Historical seeded sale SALE002043
TXN0002104,2026-03-30,sale,P113,S2,3,simulation_seed,Historical seeded sale SALE002044
TXN0002105,2026-03-30,sale,P114,S2,1,simulation_seed,Historical seeded sale SALE002045
TXN0002106,2026-03-30,sale,P115,S2,5,simulation_seed,Historical seeded sale SALE002046
TXN0002107,2026-03-30,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE002047
TXN0002108,2026-03-30,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE002048
TXN0002109,2026-03-30,sale,P118,S2,2,simulation_seed,Historical seeded sale SALE002049
TXN0002110,2026-03-30,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE002050
TXN0002111,2026-03-30,sale,P120,S2,2,simulation_seed,Historical seeded sale SALE002051
TXN0002112,2026-03-30,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE002052
TXN0002113,2026-03-30,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE002053
TXN0002114,2026-03-30,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE002054
TXN0002115,2026-03-30,sale,P105,S3,3,simulation_seed,Historical seeded sale SALE002055
TXN0002116,2026-03-30,sale,P106,S3,2,simulation_seed,Historical seeded sale SALE002056
TXN0002117,2026-03-30,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE002057
TXN0002118,2026-03-30,sale,P108,S3,6,simulation_seed,Historical seeded sale SALE002058
TXN0002119,2026-03-30,sale,P109,S3,4,simulation_seed,Historical seeded sale SALE002059
TXN0002120,2026-03-30,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE002060
TXN0002121,2026-03-30,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE002061
TXN0002122,2026-03-30,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE002062
TXN0002123,2026-03-30,sale,P113,S3,5,simulation_seed,Historical seeded sale SALE002063
TXN0002124,2026-03-30,sale,P115,S3,2,simulation_seed,Historical seeded sale SALE002064
TXN0002125,2026-03-30,sale,P116,S3,3,simulation_seed,Historical seeded sale SALE002065
TXN0002126,2026-03-30,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002066
TXN0002127,2026-03-30,sale,P118,S3,1,simulation_seed,Historical seeded sale SALE002067
TXN0002128,2026-03-30,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE002068
TXN0002129,2026-03-30,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE002069
TXN0002130,2026-03-31,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE002070
TXN0002131,2026-03-31,sale,P103,S1,2,simulation_seed,Historical seeded sale SALE002071
TXN0002132,2026-03-31,sale,P104,S1,5,simulation_seed,Historical seeded sale SALE002072
TXN0002133,2026-03-31,sale,P105,S1,8,simulation_seed,Historical seeded sale SALE002073
TXN0002134,2026-03-31,sale,P106,S1,3,simulation_seed,Historical seeded sale SALE002074
TXN0002135,2026-03-31,sale,P107,S1,12,simulation_seed,Historical seeded sale SALE002075
TXN0002136,2026-03-31,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE002076
TXN0002137,2026-03-31,sale,P109,S1,6,simulation_seed,Historical seeded sale SALE002077
TXN0002138,2026-03-31,sale,P110,S1,7,simulation_seed,Historical seeded sale SALE002078
TXN0002139,2026-03-31,sale,P111,S1,4,simulation_seed,Historical seeded sale SALE002079
TXN0002140,2026-03-31,sale,P112,S1,8,simulation_seed,Historical seeded sale SALE002080
TXN0002141,2026-03-31,sale,P113,S1,5,simulation_seed,Historical seeded sale SALE002081
TXN0002142,2026-03-31,sale,P115,S1,6,simulation_seed,Historical seeded sale SALE002082
TXN0002143,2026-03-31,sale,P116,S1,2,simulation_seed,Historical seeded sale SALE002083
